url,title,location,latitude,longitude,status,price,description,property_type,available_date,photo_count,first_photo_url,all_photos,photos
https://www.spareroom.co.uk/flatshare/london/bow_church/16980265,"Double Single Use Devons Road , New House",Bow Church,51.5225255,-0.019857,available,850,"New room available right now. 1 min walk to devons road stationHouse to share with 3 other tenants. 1 girl and 2 guys.House is very clean, bills are includedContracts are flexible.We are looking for a clean and nice client.",Room,,6,https://photos2.spareroom.co.uk/images/flatshare/listings/large/89/55/89556557.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/89/55/89556557.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/55/89556541.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/55/89556543.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/55/89556540.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/55/89556556.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/83/58/83587290.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/89/55/89556557.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/55/89556541.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/55/89556543.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/55/89556540.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/55/89556556.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/83/58/83587290.jpg""]"
https://www.spareroom.co.uk/flatshare/london/denmark_hill/16134393,Large fully furnished Bedrooms SE5 King COllege,Denmark Hill,51.47164544,-0.09270808,available,220,"Clean Cosy house Just refurbished and redecorated - Located on the best part of Denmark Hill1 min walk to King's College Hospital,The area is very good, there are loads of shops supermarkets and cafes within 2 min walkThe property is very well maintained and recently refurbished, most of the things are brand newFully Equipped Kitchen with dining table, Washing Machine / Dryer, Dishwasher, TV etc…TWO FULL BAthroomsFAST OPTICAL FIBER Broadband Connection IncludedThe rooms are fully furnished with ...",Room,,12,https://photos2.spareroom.co.uk/images/flatshare/listings/large/83/84/83843143.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/83/84/83843143.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/83/84/83843148.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/83/84/83843150.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/83/84/83843173.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/83/84/83843174.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/83/84/83843185.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/95/88/95884939.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/95/88/95884940.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/95/88/95884941.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/95/88/95884942.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/95/88/95884944.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/91/30/91306496.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/83/84/83843143.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/83/84/83843148.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/83/84/83843150.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/83/84/83843173.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/83/84/83843174.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/83/84/83843185.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/95/88/95884939.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/95/88/95884940.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/95/88/95884941.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/95/88/95884942.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/95/88/95884944.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/91/30/91306496.jpg""]"
https://www.spareroom.co.uk/flatshare/london/camden/15750266?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,💥Short-Term Room Near Camden Town💥,Camden,51.53386074,-0.13825292,available,910,"PLEASE NOTE THIS ROOM IS ONLY AVAILABLE UNTIL 01/08/2023🏙 Fantastic double room in a beautiful house with fully fitted MODERN kitchen. The strategic location offers easy access to CAMDEN TOWN, KING'S CROSS, EUSTON and CENTRAL LONDON.The great BENEFITS of renting this room:✅ALL bills included✅Fully refurbished✅Great transport links✅FREE HIGH-SPEED internet✅ Award-winning restaurants nearby✅Shops nearby✅The world-famous CAMDEN TOWN in walking distanceA payment of £50 contribution to help towards u...",Room,,6,https://photos2.spareroom.co.uk/images/flatshare/listings/large/88/38/88384681.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/88/38/88384681.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/88/38/88384685.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/88/30/88305917.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/88/30/88305918.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/88/30/88305922.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/88/30/88305923.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/88/38/88384681.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/88/38/88384685.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/88/30/88305917.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/88/30/88305918.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/88/30/88305922.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/88/30/88305923.jpg""]"
https://www.spareroom.co.uk/flatshare/london/arnos_grove/16520253?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,Huge Double Room In Arnos Grove - 1 Min Station,Arnos Grove,51.61463732,-0.13516557,available,800,"Stunning Newly Refurbished House – Arnos Grove – 1 Min Walk to Tube (Piccadilly Line) N11 Spacious double bedroom available in a beautifully renovated house just 1 minute's walk from Arnos Grove Station (Piccadilly Line), offering 24-hour service on weekends. 🛏️ The rooms are fully furnished with a comfortable double bed, a large wardrobe, and a chest of drawers. 💷 Rent: £800 a month single occupancy / £900 couples – couples are welcome. 🏡 The house has been completely refurbished to a high stan...",Room,,7,https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/04/96043141.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/04/96043141.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/04/96043142.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/56/86567949.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/50/86507677.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/50/86507676.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/59/86594862.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/92/12/92128983.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/96/04/96043141.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/96/04/96043142.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/56/86567949.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/50/86507677.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/50/86507676.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/59/86594862.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/92/12/92128983.jpg""]"
https://www.spareroom.co.uk/flatshare/london/woolwich/15410572?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,Newly refurbished studio apartment,Woolwich,51.49258712,0.04509536,available,865,"(one year contract, one month rent + 5 weeks deposit)ALL Bills are included (Excluding council tax, electricity and laundry).Studio apartment in a handsome pub conversion located in Woolwich Riverside. Finished to a high standard and having the benefit of a private shower room and kitchenette, this studio apartment offers high ceilings, large sash windows, communal roof terrace & period features often associated with popular Pup conversions. With close proximity to the Thames pathway, the green ...",Room,,6,https://photos2.spareroom.co.uk/images/flatshare/listings/large/79/89/79892982.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/79/89/79892982.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/79/89/79892980.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/79/89/79892981.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/79/89/79892977.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/79/89/79892976.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/79/89/79892978.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/79/89/79892982.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/79/89/79892980.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/79/89/79892981.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/79/89/79892977.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/79/89/79892976.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/79/89/79892978.jpg""]"
https://www.spareroom.co.uk/flatshare/london/maida_vale/15545617,Lovely Double Room in Maida Vale,Maida Vale,51.5277421,-0.18855794,available,240,"✔️ALL BILLS INCLUDED ✔️High Speed Wi-Fi included ✔️ LOW DEPOSIT ✔️House Maintenance AvailableLovely flat, located in a nice residential area in Maida Vale. 🏡 Property:- Quiet Location- 3 Rooms in Total- 1 Bathrooms - kitchen Fully Equipped- NO LIVING ROOM🚇 Transport:- Maida Vale: 5 mins walking (Bakerloo)- Warwick Avenue: 10 mins walking (Bakerloo)- St John’s Station: 15mins Walking (Jubilee)- 24h BusesI have few properties available in the area. Don't hesitate to contact me and be sure that I w...",Room,,9,https://photos2.spareroom.co.uk/images/flatshare/listings/large/82/04/82040218.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/82/04/82040218.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/04/82040216.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/04/82040215.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/04/82040212.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/04/82040213.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/04/82040214.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/04/82040211.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/79/12/79120937.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/79/12/79120954.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/82/04/82040218.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/04/82040216.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/04/82040215.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/04/82040212.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/04/82040213.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/04/82040214.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/82/04/82040211.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/79/12/79120937.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/79/12/79120954.jpg""]"
https://www.spareroom.co.uk/flatshare/london/baker_street/15725519?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,Doube Bedroom Penthouse Room 🏙,Baker Street,51.51791219,-0.16650584,available,290,"⭐️⭐️⭐️⭐️⭐️ 🏙 I have a bedroom to offer you, for the summer months it also includes a/c in your room. Marylebone top floor flat, Hurry before it goes! ▫️Double Room - 21st DECEMBER - 290pw - ✔️ High Speed Wi-Fi Included ✔️ Only 3 WEEKS DEPOSIT ***A small tenancy contribution applies***.🏠 Property:- Bright and spacious- Amazing Location- 1 communal bathroom - 1 en-suite - 4 Double Rooms in TotalTop Floor Flat🚇 Transport:- Baker Street - 8 min walk- Edward Road - 2 min walk- Hyde park - 10 min walk...",Room,,5,https://photos2.spareroom.co.uk/images/flatshare/listings/large/90/12/90124944.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/90/12/90124944.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/90/12/90124947.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/90/12/90124945.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/88/17/88175493.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/88/91/88918410.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/90/12/90124944.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/90/12/90124947.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/90/12/90124945.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/88/17/88175493.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/88/91/88918410.jpg""]"
https://www.spareroom.co.uk/flatshare/london/brixton/17085194?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,🎯 Brixton DoorStep Room W/Bills Move NOW ⭐️,Brixton,51.46707559,-0.11429387,available,219,"📍 YOUR SEARCH IS OVER, LOOK NO FURTHER WITH LIVING ROOM ✅CLOSE TO KINGS COLLEGE 👨‍🎓furnished room in a modern property with just up north of Brixton, one of the coolest area in LondonThe area is well connected with a 5 minute walk to stations and underground. There are plenty of supermarkets, bars and restaurants in close proximity.You will be sharing your lovely flat with friendly like-minded working professionals, 2 Female and 1 male--------------------------------------------------------All b...",Room,,6,https://photos2.spareroom.co.uk/images/flatshare/listings/large/90/27/90274170.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/90/27/90274170.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/90/27/90274169.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/90/27/90274171.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/90/27/90274173.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/90/27/90274174.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/90/27/90274172.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/90/27/90274170.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/90/27/90274169.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/90/27/90274171.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/90/27/90274173.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/90/27/90274174.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/90/27/90274172.jpg""]"
https://www.spareroom.co.uk/flatshare/london/canada_water/16226411?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,2 Huge Rooms 2 Mins Walk Jubilee Tube Canada Water,Canada Water,51.49626697,-0.05164297,available,1100,"- AVAILABLE TO MOVE-IN NOW!!!NO COUPLES, 4 people in apartment maximum**LARGE** three large double rooms available for asap move- Council Tax, Water, Internet included- FIBREOPTIC internet- Clean & modern flat- close to the tube, less than 2 mins walk - supermarket to be close (less than 5 mins) - gym/leisure club to be near (across the road) - a good nightlife nearby - plenty of storage for all your worldly possessions - kitchen with PROPER dining table (Fridge Freezer, washer dryer, dishwasher...",Room,,8,https://photos2.spareroom.co.uk/images/flatshare/listings/large/90/40/90402773.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/90/40/90402773.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/93/53/93537765.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/90/40/90402774.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/93/53/93537766.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/93/55/93555582.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/84/77/84776036.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/84/77/84776040.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/84/54/84547860.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/90/40/90402773.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/93/53/93537765.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/90/40/90402774.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/93/53/93537766.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/93/55/93555582.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/84/77/84776036.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/84/77/84776040.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/84/54/84547860.jpg""]"
https://www.spareroom.co.uk/flatshare/greater_london/ilford/17302332?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,🏠Ilford 4beds 2bathrooms flatshare,N/A,51.5899042,0.0648253,available,600,🏠 4beds 2bathrooms 🏠Exciting Opportunity in Ilford!🌟 2 Bedroom Flat Share Available 🌟📍 Location: Ilford🛏️ 2 Bedrooms🚽 Shared Bathroom🍽️ Fully Equipped Kitchen🛋️ Cozy Living Room🚪 Close to Amenities🚇 Great Transport LinksAlways Included:🔹 High-Speed Internet🔹 Maintenance Services🔹 Access to Communal Areas🔹 All Bills IncludedDon't miss out on this fantastic opportunity for comfortable and convenient living in Ilford! Contact us now to arrange a viewing.,Room,,7,https://photos2.spareroom.co.uk/images/flatshare/listings/large/92/03/92037997.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/92/03/92037997.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/92/03/92037999.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/91/99/91999001.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/92/03/92037995.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/92/03/92037998.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/92/03/92037994.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/92/03/92037996.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/92/03/92037997.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/92/03/92037999.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/91/99/91999001.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/92/03/92037995.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/92/03/92037998.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/92/03/92037994.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/92/03/92037996.jpg""]"
https://www.spareroom.co.uk/u19457303,Ads from this user,N/A,,,available,780,M/ Blackwall/canning town single occupancy roomsBlackwall (E14)£780 pcmSingle room- Available now,Room,,2,https://photos2.spareroom.co.uk/images/flatshare/listings/unmodified/96/94/96944772.jpg?width=400&fit=bounds&auto=webp&optimize=medium,"https://photos2.spareroom.co.uk/images/flatshare/listings/unmodified/96/94/96944772.jpg?width=400&fit=bounds&auto=webp&optimize=medium, https://photos2.spareroom.co.uk/images/flatshare/listings/square/91/77/91770285.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/unmodified/96/94/96944772.jpg?width=400&fit=bounds&auto=webp&optimize=medium"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/91/77/91770285.jpg""]"
https://www.spareroom.co.uk/flatshare/london/stepney_green/17302152?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,Aldgate/Stepney Green*Larde Double,Stepney Green,51.5243469,-0.0518535,available,1000,"X Description SINGLE OCCUPANCY ONLY LOVELY LARGE DOUBLE ROOM IN ALDGATE EAST This is the last double room a available in property and will go very fast. Double room in E1 - Aldgate East/Liverpool Street. Perfect for Professionals/ Students to move in and stay central This room is located in Liverpool St near the high street, with plenty of shops, restaurants and cafes nearby. Central London only being a few stops away as well as Buckingham Palace being close by as well.",Room,,11,https://photos2.spareroom.co.uk/images/flatshare/listings/large/93/30/93309361.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/93/30/93309361.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/93/30/93309362.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/93/30/93309364.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/93/30/93309363.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/93/30/93309366.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/93/30/93309365.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/91/99/91997148.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/91/99/91997149.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/91/99/91997150.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/91/99/91997151.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/91/99/91997152.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/93/30/93309361.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/93/30/93309362.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/93/30/93309364.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/93/30/93309363.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/93/30/93309366.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/93/30/93309365.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/91/99/91997148.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/91/99/91997149.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/91/99/91997150.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/91/99/91997151.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/91/99/91997152.jpg""]"
https://www.spareroom.co.uk/flatshare/london/stratford/16453423?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,Well-presented Studios Available in Stratford!,Stratford,51.55143974,-0.00204545,available,290,"Please note: these are for SINGLE occupancy only.. This means it is NOT suitable for couples. Please read before enquiring.Spacious brand new Studio apartment with 3/4 bed and desk, very bright, comfortable and affordable.The kitchen has a Washing/dryer, fridge and freezerThis studio is available for single use. Council tax, broadband and water are included.The SurroundingsThe property benefits from being very close to the Olympic park and Olympic Village, and within walking distance to Westfiel...",Studio,,5,https://photos2.spareroom.co.uk/images/flatshare/listings/large/86/30/86304587.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/86/30/86304587.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/30/86304585.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/68/86682768.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/30/86304580.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/30/86304581.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/86/30/86304587.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/30/86304585.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/68/86682768.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/30/86304580.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/30/86304581.jpg""]"
https://www.spareroom.co.uk/flatshare/london/finsbury_park/16892641?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,🔑Double - 15 Min. King's Cross - 4 Bed Flat,Finsbury Park,51.5704737,-0.1086288,available,800,"🥳NO EXTRA FEES🥳Zone 2📍Location - Flat C, 69 Upper Tollington park, N4 4DD✨Last opportunity to rent this room 5 minutes from Finsbury Park✨🏪 - Only 4 Minutes from Tesco, 6 Sainsbury's and 6 to Lidl🛤 - Only 5 Minutes Minutes from Crouch Hill Station, 5 from Finsbury Park Station and 10 from Harringay StationServices included in the monthly rent:• All bills included• All rooms fully furnished• Fully equipped kitchen• BroadbandCONTACT ME ON MY PERSONAL NUMBER, YOU CAN FIND IT ON THE TOP RIGHT CORNER...",Room,,7,https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/26/89266889.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/26/89266889.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/26/89266888.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/26/89266887.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/01/89018859.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/01/89018860.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/01/89018861.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/01/89018869.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/26/89266889.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/26/89266888.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/26/89266887.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/01/89018859.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/01/89018860.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/01/89018861.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/89/01/89018869.jpg""]"
https://www.spareroom.co.uk/flatshare/london/paddington/16451604?utm_source=copy_link&utm_medium=social_share&utm_campaign=advert_share,2 Bedroom 2 Bath With Garden Available Now 🪴,Paddington,51.51680313,-0.1824916,available,370,"Beautifully presented two double bedroom apartment situated in Gloucester Terrace. The property benefits from two bedrooms, two bathrooms, bright and wonderful interiors including a large reception room with open plan kitchen, private access to a small patio.The property is in a great location. Minutes walk from Paddington Station and Royal Oak station. There is lots of shops cafes and restaurants nearby. The property is going to be full redecorated and renovated to high standard and wood floor.",Room,,9,https://photos2.spareroom.co.uk/images/flatshare/listings/large/86/04/86041493.jpg,"https://photos2.spareroom.co.uk/images/flatshare/listings/large/86/04/86041493.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/04/86041498.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/04/86041490.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/04/86041489.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/04/86041491.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/04/86041488.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/04/86041495.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/04/86041492.jpg, https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/04/86041497.jpg","[""https://photos2.spareroom.co.uk/images/flatshare/listings/large/86/04/86041493.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/04/86041498.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/04/86041490.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/04/86041489.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/04/86041491.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/04/86041488.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/04/86041495.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/04/86041492.jpg"", ""https://photos2.spareroom.co.uk/images/flatshare/listings/square/86/04/86041497.jpg""]"
